"runId";"test name";"dim";"algo";"running time (s)";"comparsions count"
"30";"square";"8000";"my";"0,043506";"860846"
"30";"square";"8000";"ENLU";"0,677182";"11109154"
"30";"square";"8000";"NSGA2";"1,600681";"63992000"
"30";"parallel fronts";"8000";"my";"0,024725";"417849"
"30";"parallel fronts";"8000";"ENLU";"0,106348";"3681494"
"30";"parallel fronts";"8000";"NSGA2";"1,14255";"63992000"
"30";"circle fronts";"8000";"my";"0,420059";"5426572"
"30";"circle fronts";"8000";"ENLU";"4,952172";"39595438"
"30";"circle fronts";"8000";"NSGA2";"1,42716";"63992000"
"30";"stripe";"8000";"my";"0,266988";"4572945"
"30";"stripe";"8000";"ENLU";"3,401785";"15597933"
"30";"stripe";"8000";"NSGA2";"1,487593";"63992000"
"30";"diag";"8000";"my";"0,010829";"183643"
"30";"diag";"8000";"ENLU";"0,005869";"7999"
"30";"diag";"8000";"NSGA2";"1,162315";"63992000"
"31";"square";"8000";"my";"0,053745";"859585"
"31";"square";"8000";"ENLU";"0,512906";"10307071"
"31";"square";"8000";"NSGA2";"1,385061";"63992000"
"31";"parallel fronts";"8000";"my";"0,019429";"406603"
"31";"parallel fronts";"8000";"ENLU";"0,107281";"3726408"
"31";"parallel fronts";"8000";"NSGA2";"1,132335";"63992000"
"31";"circle fronts";"8000";"my";"0,279139";"5422605"
"31";"circle fronts";"8000";"ENLU";"5,2196";"38933536"
"31";"circle fronts";"8000";"NSGA2";"1,429965";"63992000"
"31";"stripe";"8000";"my";"0,27115";"4638509"
"31";"stripe";"8000";"ENLU";"3,3855";"15940297"
"31";"stripe";"8000";"NSGA2";"1,365821";"63992000"
"31";"diag";"8000";"my";"0,012724";"183643"
"31";"diag";"8000";"ENLU";"0,009927";"7999"
"31";"diag";"8000";"NSGA2";"1,138301";"63992000"
"32";"square";"8000";"my";"0,045113";"849324"
"32";"square";"8000";"ENLU";"0,515145";"10163128"
"32";"square";"8000";"NSGA2";"1,373804";"63992000"
"32";"parallel fronts";"8000";"my";"0,019403";"409731"
"32";"parallel fronts";"8000";"ENLU";"0,098855";"4066466"
"32";"parallel fronts";"8000";"NSGA2";"1,120028";"63992000"
"32";"circle fronts";"8000";"my";"0,290704";"5499124"
"32";"circle fronts";"8000";"ENLU";"4,951366";"39773300"
"32";"circle fronts";"8000";"NSGA2";"1,592811";"63992000"
"32";"stripe";"8000";"my";"0,311709";"4416329"
"32";"stripe";"8000";"ENLU";"3,767612";"15504846"
"32";"stripe";"8000";"NSGA2";"1,361666";"63992000"
"32";"diag";"8000";"my";"0,007602";"183643"
"32";"diag";"8000";"ENLU";"0,005675";"7999"
"32";"diag";"8000";"NSGA2";"1,079386";"63992000"
"33";"square";"8000";"my";"0,049061";"878523"
"33";"square";"8000";"ENLU";"0,510117";"11278211"
"33";"square";"8000";"NSGA2";"1,373448";"63992000"
"33";"parallel fronts";"8000";"my";"0,017248";"416935"
"33";"parallel fronts";"8000";"ENLU";"0,091209";"3562467"
"33";"parallel fronts";"8000";"NSGA2";"1,112015";"63992000"
"33";"circle fronts";"8000";"my";"0,310893";"5673328"
"33";"circle fronts";"8000";"ENLU";"5,002325";"39976047"
"33";"circle fronts";"8000";"NSGA2";"1,434549";"63992000"
"33";"stripe";"8000";"my";"0,249422";"4498396"
"33";"stripe";"8000";"ENLU";"3,690922";"15738922"
"33";"stripe";"8000";"NSGA2";"1,361722";"63992000"
"33";"diag";"8000";"my";"0,009699";"183643"
"33";"diag";"8000";"ENLU";"0,006599";"7999"
"33";"diag";"8000";"NSGA2";"1,078055";"63992000"
"34";"square";"8000";"my";"0,046143";"854598"
"34";"square";"8000";"ENLU";"0,495075";"10474400"
"34";"square";"8000";"NSGA2";"1,374332";"63992000"
"34";"parallel fronts";"8000";"my";"0,019089";"406695"
"34";"parallel fronts";"8000";"ENLU";"0,083772";"3502566"
"34";"parallel fronts";"8000";"NSGA2";"1,119355";"63992000"
"34";"circle fronts";"8000";"my";"0,291323";"5397288"
"34";"circle fronts";"8000";"ENLU";"4,966717";"38964998"
"34";"circle fronts";"8000";"NSGA2";"1,636529";"63992000"
"34";"stripe";"8000";"my";"0,271713";"4712685"
"34";"stripe";"8000";"ENLU";"3,547113";"15768153"
"34";"stripe";"8000";"NSGA2";"1,424977";"63992000"
"34";"diag";"8000";"my";"0,008027";"183643"
"34";"diag";"8000";"ENLU";"0,006031";"7999"
"34";"diag";"8000";"NSGA2";"1,244177";"63992000"
"35";"square";"8000";"my";"0,048188";"881021"
"35";"square";"8000";"ENLU";"0,468335";"10746739"
"35";"square";"8000";"NSGA2";"1,3669";"63992000"
"35";"parallel fronts";"8000";"my";"0,01881";"410907"
"35";"parallel fronts";"8000";"ENLU";"0,109442";"3928399"
"35";"parallel fronts";"8000";"NSGA2";"1,107107";"63992000"
"35";"circle fronts";"8000";"my";"0,347537";"5516500"
"35";"circle fronts";"8000";"ENLU";"6,651108";"38819930"
"35";"circle fronts";"8000";"NSGA2";"1,46404";"63992000"
"35";"stripe";"8000";"my";"0,262337";"4566781"
"35";"stripe";"8000";"ENLU";"3,406303";"15683665"
"35";"stripe";"8000";"NSGA2";"1,376607";"63992000"
"35";"diag";"8000";"my";"0,010011";"183643"
"35";"diag";"8000";"ENLU";"0,005947";"7999"
"35";"diag";"8000";"NSGA2";"1,070296";"63992000"
"36";"square";"8000";"my";"0,062118";"862007"
"36";"square";"8000";"ENLU";"0,5179";"10477865"
"36";"square";"8000";"NSGA2";"1,518152";"63992000"
"36";"parallel fronts";"8000";"my";"0,016087";"420438"
"36";"parallel fronts";"8000";"ENLU";"0,082327";"3430165"
"36";"parallel fronts";"8000";"NSGA2";"1,229764";"63992000"
"36";"circle fronts";"8000";"my";"0,303774";"5626324"
"36";"circle fronts";"8000";"ENLU";"5,594922";"40963571"
"36";"circle fronts";"8000";"NSGA2";"1,432054";"63992000"
"36";"stripe";"8000";"my";"0,272792";"4640904"
"36";"stripe";"8000";"ENLU";"3,721132";"15744999"
"36";"stripe";"8000";"NSGA2";"1,531605";"63992000"
"36";"diag";"8000";"my";"0,008855";"183643"
"36";"diag";"8000";"ENLU";"0,006118";"7999"
"36";"diag";"8000";"NSGA2";"1,076511";"63992000"
"37";"square";"8000";"my";"0,044133";"838352"
"37";"square";"8000";"ENLU";"0,533931";"11261953"
"37";"square";"8000";"NSGA2";"1,380087";"63992000"
"37";"parallel fronts";"8000";"my";"0,018586";"418743"
"37";"parallel fronts";"8000";"ENLU";"0,1053";"3716431"
"37";"parallel fronts";"8000";"NSGA2";"1,264939";"63992000"
"37";"circle fronts";"8000";"my";"0,384887";"5625118"
"37";"circle fronts";"8000";"ENLU";"5,059134";"40114862"
"37";"circle fronts";"8000";"NSGA2";"1,431506";"63992000"
"37";"stripe";"8000";"my";"0,253789";"4433119"
"37";"stripe";"8000";"ENLU";"3,328129";"15452677"
"37";"stripe";"8000";"NSGA2";"1,376939";"63992000"
"37";"diag";"8000";"my";"0,007757";"183643"
"37";"diag";"8000";"ENLU";"0,0058";"7999"
"37";"diag";"8000";"NSGA2";"1,091497";"63992000"
"38";"square";"8000";"my";"0,052588";"864954"
"38";"square";"8000";"ENLU";"0,502964";"10543975"
"38";"square";"8000";"NSGA2";"1,515872";"63992000"
"38";"parallel fronts";"8000";"my";"0,018943";"422496"
"38";"parallel fronts";"8000";"ENLU";"0,084636";"3698162"
"38";"parallel fronts";"8000";"NSGA2";"1,141945";"63992000"
"38";"circle fronts";"8000";"my";"0,294483";"5429298"
"38";"circle fronts";"8000";"ENLU";"5,240183";"39280944"
"38";"circle fronts";"8000";"NSGA2";"1,432779";"63992000"
"38";"stripe";"8000";"my";"0,293981";"4573714"
"38";"stripe";"8000";"ENLU";"3,389469";"15786360"
"38";"stripe";"8000";"NSGA2";"1,381747";"63992000"
"38";"diag";"8000";"my";"0,008811";"183643"
"38";"diag";"8000";"ENLU";"0,005722";"7999"
"38";"diag";"8000";"NSGA2";"1,110312";"63992000"
"39";"square";"8000";"my";"0,045213";"855648"
"39";"square";"8000";"ENLU";"0,461014";"10411696"
"39";"square";"8000";"NSGA2";"1,374627";"63992000"
"39";"parallel fronts";"8000";"my";"0,022293";"417351"
"39";"parallel fronts";"8000";"ENLU";"0,104623";"3751968"
"39";"parallel fronts";"8000";"NSGA2";"1,094082";"63992000"
"39";"circle fronts";"8000";"my";"0,318237";"5432693"
"39";"circle fronts";"8000";"ENLU";"4,910324";"39550747"
"39";"circle fronts";"8000";"NSGA2";"1,633659";"63992000"
"39";"stripe";"8000";"my";"0,286203";"4674389"
"39";"stripe";"8000";"ENLU";"3,442141";"15993381"
"39";"stripe";"8000";"NSGA2";"1,474982";"63992000"
"39";"diag";"8000";"my";"0,014639";"183643"
"39";"diag";"8000";"ENLU";"0,007388";"7999"
"39";"diag";"8000";"NSGA2";"1,086119";"63992000"
"40";"square";"8000";"my";"0,05032";"851643"
"40";"square";"8000";"ENLU";"0,506548";"10447468"
"40";"square";"8000";"NSGA2";"1,382674";"63992000"
"40";"parallel fronts";"8000";"my";"0,019047";"425845"
"40";"parallel fronts";"8000";"ENLU";"0,099505";"3793350"
"40";"parallel fronts";"8000";"NSGA2";"1,130766";"63992000"
"40";"circle fronts";"8000";"my";"0,283683";"5476181"
"40";"circle fronts";"8000";"ENLU";"4,953557";"39720381"
"40";"circle fronts";"8000";"NSGA2";"1,439523";"63992000"
"40";"stripe";"8000";"my";"0,251729";"4404090"
"40";"stripe";"8000";"ENLU";"3,783617";"15365896"
"40";"stripe";"8000";"NSGA2";"1,373926";"63992000"
"40";"diag";"8000";"my";"0,010865";"183643"
"40";"diag";"8000";"ENLU";"0,005902";"7999"
"40";"diag";"8000";"NSGA2";"1,086204";"63992000"
"41";"square";"8000";"my";"0,04374";"849587"
"41";"square";"8000";"ENLU";"0,45693";"10174874"
"41";"square";"8000";"NSGA2";"1,373182";"63992000"
"41";"parallel fronts";"8000";"my";"0,019972";"421987"
"41";"parallel fronts";"8000";"ENLU";"0,108477";"3858846"
"41";"parallel fronts";"8000";"NSGA2";"1,106274";"63992000"
"41";"circle fronts";"8000";"my";"0,31214";"5456100"
"41";"circle fronts";"8000";"ENLU";"4,855855";"39053958"
"41";"circle fronts";"8000";"NSGA2";"1,429681";"63992000"
"41";"stripe";"8000";"my";"0,255944";"4533336"
"41";"stripe";"8000";"ENLU";"3,629412";"15668988"
"41";"stripe";"8000";"NSGA2";"1,362495";"63992000"
"41";"diag";"8000";"my";"0,010156";"183643"
"41";"diag";"8000";"ENLU";"0,006177";"7999"
"41";"diag";"8000";"NSGA2";"1,266156";"63992000"
"42";"square";"8000";"my";"0,044906";"849342"
"42";"square";"8000";"ENLU";"0,468293";"10052829"
"42";"square";"8000";"NSGA2";"1,457054";"63992000"
"42";"parallel fronts";"8000";"my";"0,018188";"425211"
"42";"parallel fronts";"8000";"ENLU";"0,118703";"3757401"
"42";"parallel fronts";"8000";"NSGA2";"1,252482";"63992000"
"42";"circle fronts";"8000";"my";"0,282833";"5473670"
"42";"circle fronts";"8000";"ENLU";"4,980053";"40330110"
"42";"circle fronts";"8000";"NSGA2";"1,423918";"63992000"
"42";"stripe";"8000";"my";"0,295155";"4629801"
"42";"stripe";"8000";"ENLU";"3,394267";"15761987"
"42";"stripe";"8000";"NSGA2";"1,392537";"63992000"
"42";"diag";"8000";"my";"0,007534";"183643"
"42";"diag";"8000";"ENLU";"0,00605";"7999"
"42";"diag";"8000";"NSGA2";"1,101703";"63992000"
"43";"square";"8000";"my";"0,044577";"859891"
"43";"square";"8000";"ENLU";"0,47005";"10288908"
"43";"square";"8000";"NSGA2";"1,443325";"63992000"
"43";"parallel fronts";"8000";"my";"0,021582";"418721"
"43";"parallel fronts";"8000";"ENLU";"0,107035";"3497465"
"43";"parallel fronts";"8000";"NSGA2";"1,27835";"63992000"
"43";"circle fronts";"8000";"my";"0,353092";"5403500"
"43";"circle fronts";"8000";"ENLU";"5,83879";"40727462"
"43";"circle fronts";"8000";"NSGA2";"1,457546";"63992000"
"43";"stripe";"8000";"my";"0,263741";"4549417"
"43";"stripe";"8000";"ENLU";"3,386826";"15636670"
"43";"stripe";"8000";"NSGA2";"1,401195";"63992000"
"43";"diag";"8000";"my";"0,008008";"183643"
"43";"diag";"8000";"ENLU";"0,006041";"7999"
"43";"diag";"8000";"NSGA2";"1,079498";"63992000"
"44";"square";"8000";"my";"0,046831";"862783"
"44";"square";"8000";"ENLU";"0,5437";"11637398"
"44";"square";"8000";"NSGA2";"1,376545";"63992000"
"44";"parallel fronts";"8000";"my";"0,02255";"414350"
"44";"parallel fronts";"8000";"ENLU";"0,081827";"3587004"
"44";"parallel fronts";"8000";"NSGA2";"1,124666";"63992000"
"44";"circle fronts";"8000";"my";"0,282982";"5441738"
"44";"circle fronts";"8000";"ENLU";"5,286882";"39496733"
"44";"circle fronts";"8000";"NSGA2";"1,432444";"63992000"
"44";"stripe";"8000";"my";"0,256873";"4698442"
"44";"stripe";"8000";"ENLU";"3,408239";"15966761"
"44";"stripe";"8000";"NSGA2";"1,369109";"63992000"
"44";"diag";"8000";"my";"0,01354";"183643"
"44";"diag";"8000";"ENLU";"0,009728";"7999"
"44";"diag";"8000";"NSGA2";"1,177562";"63992000"
"45";"square";"8000";"my";"0,039164";"849850"
"45";"square";"8000";"ENLU";"0,594503";"10770401"
"45";"square";"8000";"NSGA2";"1,440087";"63992000"
"45";"parallel fronts";"8000";"my";"0,022354";"416091"
"45";"parallel fronts";"8000";"ENLU";"0,103533";"3716793"
"45";"parallel fronts";"8000";"NSGA2";"1,141233";"63992000"
"45";"circle fronts";"8000";"my";"0,338046";"5404682"
"45";"circle fronts";"8000";"ENLU";"5,579216";"40319250"
"45";"circle fronts";"8000";"NSGA2";"1,448875";"63992000"
"45";"stripe";"8000";"my";"0,25409";"4581527"
"45";"stripe";"8000";"ENLU";"3,644661";"15846480"
"45";"stripe";"8000";"NSGA2";"1,386409";"63992000"
"45";"diag";"8000";"my";"0,01074";"183643"
"45";"diag";"8000";"ENLU";"0,005802";"7999"
"45";"diag";"8000";"NSGA2";"1,111534";"63992000"
"46";"square";"8000";"my";"0,058453";"843837"
"46";"square";"8000";"ENLU";"0,624175";"10862533"
"46";"square";"8000";"NSGA2";"1,401239";"63992000"
"46";"parallel fronts";"8000";"my";"0,017802";"409614"
"46";"parallel fronts";"8000";"ENLU";"0,084904";"3570288"
"46";"parallel fronts";"8000";"NSGA2";"1,133782";"63992000"
"46";"circle fronts";"8000";"my";"0,306124";"5570720"
"46";"circle fronts";"8000";"ENLU";"5,068401";"40259598"
"46";"circle fronts";"8000";"NSGA2";"1,677371";"63992000"
"46";"stripe";"8000";"my";"0,291536";"4554024"
"46";"stripe";"8000";"ENLU";"3,653282";"15906764"
"46";"stripe";"8000";"NSGA2";"1,386272";"63992000"
"46";"diag";"8000";"my";"0,009112";"183643"
"46";"diag";"8000";"ENLU";"0,006328";"7999"
"46";"diag";"8000";"NSGA2";"1,225332";"63992000"
"47";"square";"8000";"my";"0,07008";"861698"
"47";"square";"8000";"ENLU";"0,637252";"11195680"
"47";"square";"8000";"NSGA2";"1,384744";"63992000"
"47";"parallel fronts";"8000";"my";"0,018434";"413637"
"47";"parallel fronts";"8000";"ENLU";"0,104398";"4206070"
"47";"parallel fronts";"8000";"NSGA2";"1,116655";"63992000"
"47";"circle fronts";"8000";"my";"0,301131";"5431015"
"47";"circle fronts";"8000";"ENLU";"4,977113";"40145732"
"47";"circle fronts";"8000";"NSGA2";"1,459019";"63992000"
"47";"stripe";"8000";"my";"0,25447";"4556980"
"47";"stripe";"8000";"ENLU";"4,33939";"15817993"
"47";"stripe";"8000";"NSGA2";"1,372163";"63992000"
"47";"diag";"8000";"my";"0,009627";"183643"
"47";"diag";"8000";"ENLU";"0,006032";"7999"
"47";"diag";"8000";"NSGA2";"1,069406";"63992000"
"48";"square";"8000";"my";"0,056278";"858282"
"48";"square";"8000";"ENLU";"0,46443";"10062450"
"48";"square";"8000";"NSGA2";"1,379665";"63992000"
"48";"parallel fronts";"8000";"my";"0,021773";"411612"
"48";"parallel fronts";"8000";"ENLU";"0,086331";"3623341"
"48";"parallel fronts";"8000";"NSGA2";"1,118583";"63992000"
"48";"circle fronts";"8000";"my";"0,283056";"5460496"
"48";"circle fronts";"8000";"ENLU";"4,920307";"39026002"
"48";"circle fronts";"8000";"NSGA2";"1,432967";"63992000"
"48";"stripe";"8000";"my";"0,289218";"4476399"
"48";"stripe";"8000";"ENLU";"3,65478";"15634770"
"48";"stripe";"8000";"NSGA2";"1,49875";"63992000"
"48";"diag";"8000";"my";"0,007242";"183643"
"48";"diag";"8000";"ENLU";"0,006702";"7999"
"48";"diag";"8000";"NSGA2";"1,308318";"63992000"
"49";"square";"8000";"my";"0,065866";"853291"
"49";"square";"8000";"ENLU";"0,625373";"10680957"
"49";"square";"8000";"NSGA2";"1,535229";"63992000"
"49";"parallel fronts";"8000";"my";"0,023001";"418211"
"49";"parallel fronts";"8000";"ENLU";"0,108413";"3737118"
"49";"parallel fronts";"8000";"NSGA2";"1,343755";"63992000"
"49";"circle fronts";"8000";"my";"0,35998";"5293646"
"49";"circle fronts";"8000";"ENLU";"5,328719";"38843724"
"49";"circle fronts";"8000";"NSGA2";"1,43783";"63992000"
"49";"stripe";"8000";"my";"0,264581";"4518829"
"49";"stripe";"8000";"ENLU";"3,415731";"15624036"
"49";"stripe";"8000";"NSGA2";"1,371982";"63992000"
"49";"diag";"8000";"my";"0,007228";"183643"
"49";"diag";"8000";"ENLU";"0,006638";"7999"
"49";"diag";"8000";"NSGA2";"1,100342";"63992000"
"50";"square";"8000";"my";"0,046164";"852116"
"50";"square";"8000";"ENLU";"0,452711";"9870782"
"50";"square";"8000";"NSGA2";"1,433702";"63992000"
"50";"parallel fronts";"8000";"my";"0,019559";"419502"
"50";"parallel fronts";"8000";"ENLU";"0,099607";"3665299"
"50";"parallel fronts";"8000";"NSGA2";"1,242485";"63992000"
"50";"circle fronts";"8000";"my";"0,340942";"5481103"
"50";"circle fronts";"8000";"ENLU";"5,181686";"39463808"
"50";"circle fronts";"8000";"NSGA2";"1,604438";"63992000"
"50";"stripe";"8000";"my";"0,278451";"4502504"
"50";"stripe";"8000";"ENLU";"3,348756";"15500120"
"50";"stripe";"8000";"NSGA2";"1,38196";"63992000"
"50";"diag";"8000";"my";"0,009534";"183643"
"50";"diag";"8000";"ENLU";"0,008951";"7999"
"50";"diag";"8000";"NSGA2";"1,081944";"63992000"
"51";"square";"8000";"my";"0,048152";"822400"
"51";"square";"8000";"ENLU";"0,464822";"9494584"
"51";"square";"8000";"NSGA2";"1,377929";"63992000"
"51";"parallel fronts";"8000";"my";"0,016756";"408760"
"51";"parallel fronts";"8000";"ENLU";"0,090762";"3698563"
"51";"parallel fronts";"8000";"NSGA2";"1,124319";"63992000"
"51";"circle fronts";"8000";"my";"0,301576";"5755601"
"51";"circle fronts";"8000";"ENLU";"5,326795";"39968536"
"51";"circle fronts";"8000";"NSGA2";"1,446069";"63992000"
"51";"stripe";"8000";"my";"0,27567";"4555082"
"51";"stripe";"8000";"ENLU";"3,431753";"15718009"
"51";"stripe";"8000";"NSGA2";"1,600027";"63992000"
"51";"diag";"8000";"my";"0,010437";"183643"
"51";"diag";"8000";"ENLU";"0,00762";"7999"
"51";"diag";"8000";"NSGA2";"1,143326";"63992000"
"52";"square";"8000";"my";"0,045559";"876292"
"52";"square";"8000";"ENLU";"0,508154";"11592239"
"52";"square";"8000";"NSGA2";"1,376265";"63992000"
"52";"parallel fronts";"8000";"my";"0,018906";"416994"
"52";"parallel fronts";"8000";"ENLU";"0,114551";"3756187"
"52";"parallel fronts";"8000";"NSGA2";"1,105814";"63992000"
"52";"circle fronts";"8000";"my";"0,311637";"5521744"
"52";"circle fronts";"8000";"ENLU";"5,66526";"40981865"
"52";"circle fronts";"8000";"NSGA2";"1,510148";"63992000"
"52";"stripe";"8000";"my";"0,376997";"4696889"
"52";"stripe";"8000";"ENLU";"3,440036";"15933244"
"52";"stripe";"8000";"NSGA2";"1,402086";"63992000"
"52";"diag";"8000";"my";"0,012629";"183643"
"52";"diag";"8000";"ENLU";"0,006498";"7999"
"52";"diag";"8000";"NSGA2";"1,06312";"63992000"
"53";"square";"8000";"my";"0,045194";"866739"
"53";"square";"8000";"ENLU";"0,485687";"10287252"
"53";"square";"8000";"NSGA2";"1,380774";"63992000"
"53";"parallel fronts";"8000";"my";"0,015441";"422121"
"53";"parallel fronts";"8000";"ENLU";"0,079589";"3528612"
"53";"parallel fronts";"8000";"NSGA2";"1,117404";"63992000"
"53";"circle fronts";"8000";"my";"0,285554";"5455661"
"53";"circle fronts";"8000";"ENLU";"5,285443";"40020552"
"53";"circle fronts";"8000";"NSGA2";"1,438231";"63992000"
"53";"stripe";"8000";"my";"0,370599";"4714851"
"53";"stripe";"8000";"ENLU";"3,64874";"15891039"
"53";"stripe";"8000";"NSGA2";"1,470202";"63992000"
"53";"diag";"8000";"my";"0,010813";"183643"
"53";"diag";"8000";"ENLU";"0,010646";"7999"
"53";"diag";"8000";"NSGA2";"1,397507";"63992000"
"54";"square";"8000";"my";"0,071393";"885280"
"54";"square";"8000";"ENLU";"0,53178";"10840402"
"54";"square";"8000";"NSGA2";"1,610936";"63992000"
"54";"parallel fronts";"8000";"my";"0,020596";"418681"
"54";"parallel fronts";"8000";"ENLU";"0,090884";"3684403"
"54";"parallel fronts";"8000";"NSGA2";"1,108071";"63992000"
"54";"circle fronts";"8000";"my";"0,314863";"5448657"
"54";"circle fronts";"8000";"ENLU";"4,93834";"38728671"
"54";"circle fronts";"8000";"NSGA2";"1,436534";"63992000"
"54";"stripe";"8000";"my";"0,258421";"4260217"
"54";"stripe";"8000";"ENLU";"3,569571";"15090795"
"54";"stripe";"8000";"NSGA2";"1,363803";"63992000"
"54";"diag";"8000";"my";"0,008645";"183643"
"54";"diag";"8000";"ENLU";"0,006545";"7999"
"54";"diag";"8000";"NSGA2";"1,07395";"63992000"
"55";"square";"8000";"my";"0,051895";"867517"
"55";"square";"8000";"ENLU";"0,483743";"10259181"
"55";"square";"8000";"NSGA2";"1,371465";"63992000"
"55";"parallel fronts";"8000";"my";"0,018966";"416013"
"55";"parallel fronts";"8000";"ENLU";"0,087718";"3584184"
"55";"parallel fronts";"8000";"NSGA2";"1,111382";"63992000"
"55";"circle fronts";"8000";"my";"0,306666";"5588672"
"55";"circle fronts";"8000";"ENLU";"4,991515";"39405574"
"55";"circle fronts";"8000";"NSGA2";"1,432628";"63992000"
"55";"stripe";"8000";"my";"0,308637";"4724099"
"55";"stripe";"8000";"ENLU";"3,458729";"15828549"
"55";"stripe";"8000";"NSGA2";"1,591333";"63992000"
"55";"diag";"8000";"my";"0,008752";"183643"
"55";"diag";"8000";"ENLU";"0,006333";"7999"
"55";"diag";"8000";"NSGA2";"1,310424";"63992000"
"56";"square";"8000";"my";"0,056139";"874168"
"56";"square";"8000";"ENLU";"0,537307";"10146293"
"56";"square";"8000";"NSGA2";"1,369523";"63992000"
"56";"parallel fronts";"8000";"my";"0,021909";"414793"
"56";"parallel fronts";"8000";"ENLU";"0,077568";"3442691"
"56";"parallel fronts";"8000";"NSGA2";"1,126747";"63992000"
"56";"circle fronts";"8000";"my";"0,287265";"5393945"
"56";"circle fronts";"8000";"ENLU";"4,867313";"38866660"
"56";"circle fronts";"8000";"NSGA2";"1,427099";"63992000"
"56";"stripe";"8000";"my";"0,260801";"4691219"
"56";"stripe";"8000";"ENLU";"3,446175";"16118820"
"56";"stripe";"8000";"NSGA2";"1,379374";"63992000"
"56";"diag";"8000";"my";"0,010145";"183643"
"56";"diag";"8000";"ENLU";"0,008678";"7999"
"56";"diag";"8000";"NSGA2";"1,085295";"63992000"
"57";"square";"8000";"my";"0,047006";"857353"
"57";"square";"8000";"ENLU";"0,431649";"9844185"
"57";"square";"8000";"NSGA2";"1,372588";"63992000"
"57";"parallel fronts";"8000";"my";"0,019482";"419726"
"57";"parallel fronts";"8000";"ENLU";"0,096049";"3886508"
"57";"parallel fronts";"8000";"NSGA2";"1,173318";"63992000"
"57";"circle fronts";"8000";"my";"0,296167";"5395658"
"57";"circle fronts";"8000";"ENLU";"5,307222";"39799577"
"57";"circle fronts";"8000";"NSGA2";"1,433619";"63992000"
"57";"stripe";"8000";"my";"0,288644";"4683909"
"57";"stripe";"8000";"ENLU";"3,875325";"15952407"
"57";"stripe";"8000";"NSGA2";"1,374087";"63992000"
"57";"diag";"8000";"my";"0,009625";"183643"
"57";"diag";"8000";"ENLU";"0,006878";"7999"
"57";"diag";"8000";"NSGA2";"1,093867";"63992000"
"58";"square";"8000";"my";"0,043027";"866226"
"58";"square";"8000";"ENLU";"0,49767";"11140103"
"58";"square";"8000";"NSGA2";"1,352477";"63992000"
"58";"parallel fronts";"8000";"my";"0,020869";"406669"
"58";"parallel fronts";"8000";"ENLU";"0,087335";"3657186"
"58";"parallel fronts";"8000";"NSGA2";"1,096746";"63992000"
"58";"circle fronts";"8000";"my";"0,301304";"5750453"
"58";"circle fronts";"8000";"ENLU";"5,214506";"40325406"
"58";"circle fronts";"8000";"NSGA2";"1,410698";"63992000"
"58";"stripe";"8000";"my";"0,258724";"4549670"
"58";"stripe";"8000";"ENLU";"3,859019";"15717966"
"58";"stripe";"8000";"NSGA2";"1,355754";"63992000"
"58";"diag";"8000";"my";"0,009234";"183643"
"58";"diag";"8000";"ENLU";"0,005829";"7999"
"58";"diag";"8000";"NSGA2";"1,063395";"63992000"
"59";"square";"8000";"my";"0,049937";"877473"
"59";"square";"8000";"ENLU";"0,520334";"11109836"
"59";"square";"8000";"NSGA2";"1,361249";"63992000"
"59";"parallel fronts";"8000";"my";"0,019091";"418178"
"59";"parallel fronts";"8000";"ENLU";"0,086142";"3566492"
"59";"parallel fronts";"8000";"NSGA2";"1,097382";"63992000"
"59";"circle fronts";"8000";"my";"0,311194";"5722382"
"59";"circle fronts";"8000";"ENLU";"5,143221";"38968384"
"59";"circle fronts";"8000";"NSGA2";"1,540538";"63992000"
"59";"stripe";"8000";"my";"0,352498";"4371204"
"59";"stripe";"8000";"ENLU";"3,236616";"15435024"
"59";"stripe";"8000";"NSGA2";"1,345063";"63992000"
"59";"diag";"8000";"my";"0,010623";"183643"
"59";"diag";"8000";"ENLU";"0,005678";"7999"
"59";"diag";"8000";"NSGA2";"1,060039";"63992000"
"60";"square";"8000";"my";"0,048286";"853250"
"60";"square";"8000";"ENLU";"0,527039";"11116056"
"60";"square";"8000";"NSGA2";"1,352945";"63992000"
"60";"parallel fronts";"8000";"my";"0,020773";"416252"
"60";"parallel fronts";"8000";"ENLU";"0,099714";"4031887"
"60";"parallel fronts";"8000";"NSGA2";"1,107681";"63992000"
"60";"circle fronts";"8000";"my";"0,306782";"5511131"
"60";"circle fronts";"8000";"ENLU";"4,88857";"39955302"
"60";"circle fronts";"8000";"NSGA2";"1,416612";"63992000"
"60";"stripe";"8000";"my";"0,250166";"4443452"
"60";"stripe";"8000";"ENLU";"3,406284";"15501551"
"60";"stripe";"8000";"NSGA2";"1,443368";"63992000"
"60";"diag";"8000";"my";"0,010746";"183643"
"60";"diag";"8000";"ENLU";"0,005622";"7999"
"60";"diag";"8000";"NSGA2";"1,055334";"63992000"
"61";"square";"8000";"my";"0,048373";"862917"
"61";"square";"8000";"ENLU";"0,483353";"10794414"
"61";"square";"8000";"NSGA2";"1,353607";"63992000"
"61";"parallel fronts";"8000";"my";"0,019799";"402822"
"61";"parallel fronts";"8000";"ENLU";"0,083905";"3695453"
"61";"parallel fronts";"8000";"NSGA2";"1,118219";"63992000"
"61";"circle fronts";"8000";"my";"0,291894";"5659456"
"61";"circle fronts";"8000";"ENLU";"5,370443";"40643579"
